exercise_id,language_code,concept_id,headword,level,type_title,src,en,v1,v2,lk1,lk2,lk_verdict,lk_reason,voice,agent_nom,subject,embedded_agents,person,number,gender,tf,tense_open,perfective_present,fragment,rewrite_action,rewrite_by,rewrite_text,alt_mapped_groups,flags
22452,sk,1812,shark,A2,Future BE GOING TO,Ryby majú plán. Idú uplávať preč od žraloka.,The fish have a plan. They are going to swim away from the shark.,The fish have a plan. They are going to swim away from the shark.,,are going to,,exact,going to future marker,active_prodrop,False,,,3pl,pl,,future,False,False,False,U,script,Ryby majú plán. Idú uplávať preč od žraloka.,plan_intend|plan_scheme|leave_go|travel_go|swim_away_scatter|swim_away_scatter,
33830,sk,2573,lunch,A1,Present Simple,"Ona robí každú nedeľu na obed cestoviny, to treba milovať, kámo.","She makes pasta for lunch every Sunday, gotta love it, man.","She makes pasta for lunch every Sunday, gotta love it, man.",,makes,,exact,present simple main verb,active_agent,True,Ona,,3sg,sg,f,present,False,False,False,U,script,"Ona robí každú nedeľu na obed cestoviny, to treba milovať, kámo.",cook_make|earn_make|make_create|prepare_make|love_adore|dude_mate_bro|man_guy,
33832,sk,2573,lunch,A2,"Much, Many, Some...","Na obed sú nejaké cestoviny, lebo na tanieroch sú cestoviny.",There is some pasta for lunch because the plates have pasta on them.,There is some pasta for lunch because the plates have pasta on them.,,some,,exact,quantifier is target,active_agent,True,nejaké cestoviny,cestoviny,3pl,pl,f,present,False,False,False,U,script,"Na obed sú nejaké cestoviny, lebo na tanieroch sú cestoviny.",since_as|plate_dish,
36468,sk,2062,to work,A2,Future BE GOING TO,"Hej, má kľúč, on sa chystá pracovať na motore, fakt.","Yo, he's got a spanner, he is going to work on the engine, fr.","Yo, he's got a spanner, he is going to work on the engine, fr.",,is going to,,exact,going to future marker,active_agent,True,on,,3sg,sg,m,future,False,False,False,U,script,"Hej, má kľúč, on sa chystá pracovať na motore, fakt.",arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|leave_go|travel_go|work_function,
14883,sk,1274,egg,A1,"A, AN, THE",To vyprážané vajce položí na hrianku.,He puts the fried egg on a slice of toast.,He puts the fried egg on a slice of toast.,He will put the fried egg on a slice of toast.,the,the,exact,definite article is target,active_prodrop,False,,,3sg,sg,,future,True,True,False,R,model,To vyprážané vajce on položí na hrianku.,pack_put|put_place_set|stick_put|cut_chop_slice|piece_slice,
14900,sk,1274,egg,A2,"Must, Have to...",Vajce musíš rozbiť o rovný stôl.,You must crack the egg on a flat table.,You must crack the egg on a flat table.,,must,,exact,obligation modal is target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Vajce ty musíš rozbiť o rovný stôl.,break_crack|flat_apartment,
33471,sk,2527,indoor,A1,TO BE,"Vlnový bazén je krytý, pod oceľovou strechou.","The wave pool is indoor, under a steel roof.","The wave pool is indoor, under a steel roof.",,is,,exact,copula TO BE is target,active_agent,True,Vlnový bazén,,3sg,sg,m,present,False,False,False,U,script,"Vlnový bazén je krytý, pod oceľovou strechou.",wave_signal|roof_rooftop,
33473,sk,2527,indoor,A2,Present Continuous,"Úprimne, ty jazdíš na tej vlne v krytom bazéne ako superstar.","Honestly, you are riding that indoor wave like a superstar.","Honestly, you are riding that indoor wave like a superstar.",,are riding,,exact,present continuous verb phrase,active_agent,True,ty,,2sg,sg,,present,False,False,False,U,script,"Úprimne, ty jazdíš na tej vlne v krytom bazéne ako superstar.",honest_truthful|ride_cycle|ride_drive_journey|wave_signal|like_enjoy|like_such_as,
2704,sk,70,disappointed,B1,Modal verbs Probability,Jedno sústo za tú cenu – kuchár musí žartovať.,One bite of food for that price - the cook must be joking.,One bite of food for that price - the cook must be joking.,,must be,,exact,probability modal is target,active_agent,True,kuchár,,3sg,sg,m,present,False,False,False,U,script,Jedno sústo za tú cenu – kuchár musí žartovať.,chew_bite|snack_bite|dish_food_meal|price_cost|chef_cook|cook_make,
2719,sk,70,disappointed,B2,Inversion basic,Nikdy predtým nebol taký sklamaný z podnosu s jedlom.,Never had he been so disappointed by a tray of food.,Never had he been so disappointed by a tray of food.,,Never had he been,,adjusted,inversion needs fronted auxiliary,active_prodrop,False,,,3sg,sg,m,past,False,False,False,R,model,Nikdy predtým on nebol taký sklamaný z podnosu s jedlom.,dish_food_meal,
28379,sk,1061,blouse,A1,HAVE GOT,"Tyč s blúzkami má 40 kusov, podľa inventúry.","The blouse rail has got 40 items, per the inventory.","The blouse rail has got 40 items, per the inventory.",,has got,,exact,have got form is target,active_agent,True,Tyč s blúzkami,,3sg,sg,f,present,False,False,False,U,script,"Tyč s blúzkami má 40 kusov, podľa inventúry.",arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|thing_object_item,
28396,sk,1061,blouse,A2,Countable and uncountable,Skutočná profesionálka: jedna blúzka nepotrebuje veľa parfumu.,A real professional: one blouse does not need much perfume.,A real professional: one blouse does not need much perfume.,,much perfume,,adjusted,"dropped period, added quantifier",active_agent,True,jedna blúzka,,3sg,sg,f,present,False,False,False,U,script,Skutočná profesionálka: jedna blúzka nepotrebuje veľa parfumu.,real_genuine|need_require,
33511,sk,2533,job,A1,"My, Your, His,...",Pekár miluje svoju prácu pri peci.,The baker loves his job at the oven.,The baker loves his job at the oven.,,his,,exact,possessive adjective is target,active_agent,True,Pekár,,3sg,sg,m,present,False,False,False,U,script,Pekár miluje svoju prácu pri peci.,love_adore|job_work_position|oven_cooker,
40894,sk,3306,massive,B1,Passive or Active,Mohutná veľryba vyfúkla vysoký stĺp vodnej triešte vedľa lode.,The massive whale blew a tall column of spray next to the boat.,The massive whale blew a tall column of spray next to the boat.,,blew,,exact,active past verb,active_agent,True,Mohutná veľryba,,3sg,sg,f,past,False,False,False,U,model,Mohutná veľryba vyfúkla vysoký stĺp vodnej triešte vedľa lode.,huge_gigantic|tall_high|splash_spray|near_beside|next_following|then_after_that|boat_ship,
38563,sk,338,destination,B2,Advanced Passive Voice,"O majáku sa hovorí, že už roky je cieľom mnohých cestovateľov.",The lighthouse is said to have been the destination of many travellers for years.,The lighthouse is said to have been the destination of many travellers for years.,,is said to have been,,adjusted,span omitted the passive frame,passive,False,,,3sg,sg,,present,False,False,False,U,model,"O majáku sa hovorí, že už roky je cieľom mnohých cestovateľov.",traveller,
43349,sk,3520,speaker,B1,"Used to, Would",Ty si kedysi nenávidel hlasné reproduktory a teraz tancuješ hneď vedľa jedného? Ikonické.,"You used to hate loud speakers, and now you dance right next to one? Iconic.","You used to hate loud speakers, and now you dance right next to one? Iconic.",,used to,,exact,past habit marker is target,active_agent,True,Ty,,2sg,sg,m,past,False,False,False,U,script,Ty si kedysi nenávidel hlasné reproduktory a teraz tancuješ hneď vedľa jedného? Ikonické.,hate_detest|hate_dislike|loud_noisy|now_right_now|exactly_just_right|right_correct|near_beside|next_following|then_after_that,
43352,sk,3520,speaker,B2,All Past Tenses,"Telefón zavibroval na drevenej terase predtým, než video ukázalo reproduktor.",The phone had buzzed on the deck before the video showed the speaker.,The phone had buzzed on the deck before the video showed the speaker.,,had buzzed,,exact,past perfect verb phrase,active_agent,True,Telefón,video,3sg,sg,m,past,False,False,False,U,script,"Telefón zavibroval na drevenej terase predtým, než video ukázalo reproduktor.",call_phone_ring|phone_mobile|in_front_of_before|show_demonstrate|show_display|show_play|show_programme|speak_talk,
28545,sk,1064,boat,A1,"A, AN, THE",Nakláňa sa cez zábradlie lode a obrovská veľryba dvíha hlavu.,He leans over the boat rail and an enormous whale lifts its head.,He leans over the boat rail and an enormous whale lifts its head.,,an,,exact,indefinite article is target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Nakláňa sa on cez zábradlie lode a obrovská veľryba dvíha hlavu.,lean|boat_ship|huge_gigantic|eyes_raise|lift_elevator|pick_up_lift,empty_correct_answer
28557,sk,1064,boat,A2,Going to or Will,Tmavý tvar je pod loďou. Veľryba sa chystá objaviť.,The dark shape is under the boat. The whale is going to appear.,The dark shape is under the boat. The whale is going to appear.,,is going to,,exact,going to future marker,active_agent,True,Veľryba,,3sg,sg,f,future,False,False,False,U,script,Tmavý tvar je pod loďou. Veľryba sa chystá objaviť.,dark_dim|shape_form|boat_ship|leave_go|travel_go|appear_show_up|appear_turn_up|look_seem_appear|seem_appear,
1913,sk,50,clinic,B1,Present Perfect Continuous,Ako dlho už sedia v tej čakárni - dvadsať minút alebo dve hodiny?,How long have they been sitting in that waiting room - twenty minutes or two hours?,How long have they been sitting in that waiting room - twenty minutes or two hours?,,have they been sitting,,exact,inverted continuous verb phrase,active_prodrop,False,,,3pl,pl,,present,True,False,False,R,model,Ako dlho už oni sedia v tej čakárni - dvadsať minút alebo dve hodiny?,wait_hang_on|room_space|moment_minute_second,
1945,sk,50,clinic,B2,Future in past,"Keď si dohodla návštevu, netušila, že strávia pol rána na tých stoličkách.","When she booked the visit, she had no idea they would spend half the morning on those chairs.","When she booked the visit, she had no idea they would spend half the morning on those chairs.",,would spend,,exact,future in past verb phrase,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,"Keď si dohodla návštevu, ona netušila, že strávia pol rána na tých stoličkách.",book_reserve|book_schedule|visit_see|idea_thought,
21587,sk,1766,row,A1,Modal verb CAN,Dokážeš zasadiť taký rovný rad?,Can you plant a row this straight?,Can you plant a row this straight?,,Can,,exact,modal CAN is target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Ty dokážeš zasadiť taký rovný rad?,plant_sow|argument_fight_quarrel|fight_argue|in_a_row|straight_direct|straight_nonstop,
21601,sk,1766,row,A2,Going to or Will,Pozri na nebo! Slnko čoskoro vyjde,Look at the sky! The sun is going to come up soon.,Look at the sky! The sun is going to come up soon.,Look at the sky! The sun will come up soon.,is going to come up,will come up,adjusted,phrasal particle was missing,active_agent,True,Slnko,,3sg,sg,n,future,True,True,False,U,model,Pozri na nebo! Slnko čoskoro vyjde,look_at_watch|look_glance_peek|look_seem_appear|look_style|sun_sunshine|leave_go|travel_go|appear_show_up|arrive_come|come_up_rise|soon_shortly,
34727,sk,2683,rent,A2,"There is, are","Ale nie! Tu nie sú žiadne kolobežky zadarmo, len kolobežky na prenájom!","Oh no! There are no free scooters, only scooters for rent!","Oh no! There are no free scooters, only scooters for rent!",,are,,exact,existential verb is target,active_agent,True,žiadne kolobežky,,3pl,pl,f,present,False,False,False,U,script,"Ale nie! Tu nie sú žiadne kolobežky zadarmo, len kolobežky na prenájom!",free_available|free_gratis,
44282,sk,3609,treatment,B1,Gerund vs Infinitive,"Nemohla sa vyhnúť tomu, aby dostala ošetrenie uprostred tejto túry z nočnej mory!",She could not avoid getting treatment in the middle of this nightmare hike!,She could not avoid getting treatment in the middle of this nightmare hike!,,getting,,exact,gerund after avoid is target,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,"Nemohla sa ona vyhnúť tomu, aby dostala ošetrenie uprostred tejto túry z nočnej mory!",avoid_stay_away|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|middle_centre|hike_walk,
44289,sk,3609,treatment,B2,Articles advanced,"Relaxačná túra, samozrejme. Náplasť bola jediné ošetrenie v celom batohu.","A relaxing hike, obviously. The plaster was the only treatment in the whole pack.","A relaxing hike, obviously. The plaster was the only treatment in the whole pack.",,the only treatment,,exact,definite article with uniqueness,active_agent,True,Náplasť,,3sg,sg,f,past,False,False,False,U,script,"Relaxačná túra, samozrejme. Náplasť bola jediné ošetrenie v celom batohu.",calm_down_relax|rest_relax|hike_walk|whole_entire|pack_put,
38977,sk,380,escape,B1,Present Perfect Continuous,"Brácho, táto koza sa snaží utiecť celý týždeň, fakt.","Bro, this goat has been trying to escape all week, no cap.","Bro, this goat has been trying to escape all week, no cap.",,has been trying,,adjusted,trailing to not part of phrase,active_agent,True,táto koza,,3sg,sg,f,present,True,False,False,U,model,"Brácho, táto koza sa snaží utiecť celý týždeň, fakt.",dude_mate_bro|try_attempt|try_on_test|try_taste|escape_run_away|hat_cap,
38983,sk,380,escape,B2,Wish clauses,"Farmár si želá, aby koza nebola ušla cez bránu.",The farmer wishes the goat hadn't escaped through the gate.,The farmer wishes the goat hadn't escaped through the gate.,,hadn't escaped,,exact,wish complement verb phrase,active_agent,True,Farmár,koza,3sg,sg,m,present,False,False,False,U,model,"Farmár si želá, aby koza nebola ušla cez bránu.",escape_run_away|through_via|door_gate,
4884,sk,126,spine,B1,1. Conditional,"Ak si odteraz drží chrbát rovno, bolesť zmizne za pár týždňov.","If he keeps his back straight from now on, the pain will disappear in a few weeks.","If he keeps his back straight from now on, the pain will disappear in a few weeks.",,keeps,,exact,if-clause present is target,active_agent,True,bolesť,,3sg,sg,f,future,False,False,False,R,model,"Ak si on odteraz drží chrbát rovno, bolesť zmizne za pár týždňov.",hold_stay_still|keep_continue|keep_hold|keep_store|back_rear|in_a_row|straight_direct|straight_nonstop|now_right_now|pain_ache_hurt|disappear_go_missing|vanish_disappear,
4902,sk,126,spine,B2,Modals in past,Mal ísť na kliniku už pred týždňami namiesto googlenia vlastnej chrbtice o polnoci.,He should have gone to the clinic weeks ago instead of googling his own spine at midnight.,He should have gone to the clinic weeks ago instead of googling his own spine at midnight.,,should have gone,,exact,correct past modal phrase,active_prodrop,False,,,3sg,sg,m,past,False,False,False,R,script,On mal ísť na kliniku už pred týždňami namiesto googlenia vlastnej chrbtice o polnoci.,leave_go|travel_go|hospital_clinic,
39465,sk,415,foam,B1,Past Continuous,"Kým si holil penu z líca, srdce mal až v krku!","While he was shaving the foam off his cheek, his heart was completely in his mouth!","While he was shaving the foam off his cheek, his heart was completely in his mouth!",,was shaving,,exact,target continuous form correct,active_prodrop,False,,,3sg,sg,m,past,False,False,False,U,script,"Kým si holil penu z líca, srdce mal až v krku!",while_as|completely_totally|fill_in_complete|finish_complete|total_complete_absolute,
39474,sk,415,foam,B2,Advanced linkers,Vďaka pene nechala britva na jeho líci čistý pruh.,"Thanks to the foam, the razor left a clean stripe on his cheek.","Thanks to the foam, the razor left a clean stripe on his cheek.",,Thanks to,,exact,linker span complete,active_agent,True,britva,,3sg,sg,f,past,False,False,False,U,model,Vďaka pene nechala britva na jeho líci čistý pruh.,thanks_thank_you|forget_leave|go_away|leave_depart|leave_go|set_off_out|clean_pure|clean_tidy|wipe_clean_dust,
40253,sk,3247,install,B1,0 Conditional,"Ak majitelia montujú na strechu solárne panely, dodávka si vyrába vlastnú elektrinu.","If the owners install solar panels on the roof, the van makes its own power.","If the owners install solar panels on the roof, the van makes its own power.",,install,,exact,if-clause verb correct,active_agent,True,dodávka,majitelia,3sg,sg,f,present,False,False,False,U,model,"Ak majitelia montujú na strechu solárne panely, dodávka si vyrába vlastnú elektrinu.",roof_rooftop|cook_make|earn_make|make_create|prepare_make,
40260,sk,3247,install,B2,Causative HAVE/GET,Odmietli si dať sprchu namontovať od odborníka a skoro z toho bola katastrofa!,"They refused to have the shower installed by a professional, and it was nearly a disaster!","They refused to have the shower installed by a professional, and it was nearly a disaster!",,installed,,exact,causative participle is the target,active_prodrop,False,,,3pl,pl,,past,False,False,False,R,model,Oni odmietli si dať sprchu namontovať od odborníka a skoro z toho bola katastrofa!,refuse_reject|show_demonstrate|show_display|show_play|show_programme|near_beside|near_close|nearly_almost|disaster_catastrophe,
14855,sk,1273,eating,A1,Singular and plural,Pri stánku stoja dve malé plastové stoličky,Two small plastic stools stand by the stall.,Two small plastic stools stand by the stall.,There are two small plastic stools by the stall.,stools,stools,exact,plural noun correct,active_agent,True,dve malé plastové stoličky,,3pl,pl,f,present,False,False,False,U,model,Pri stánku stoja dve malé plastové stoličky,small_little_tiny|pedestal_stand_base|put_up_with_tolerate,
14872,sk,1273,eating,A2,Adjective comparison,Táto miska je väčšia ako tá doma.,This bowl is bigger than the one at home.,This bowl is bigger than the one at home.,,bigger,,exact,comparative form correct,active_agent,True,Táto miska,,3sg,sg,f,present,False,False,False,U,script,Táto miska je väčšia ako tá doma.,bowl_dish|big_large|house_home,
35532,sk,1923,stone,A1,"My, Your, His,...",Katastrofa! On hádže svoj kameň do jazera! Je navždy preč!,Disaster! He throws his stone into the lake! It's gone forever!,Disaster! He throws his stone into the lake! It's gone forever!,,his,,exact,possessive determiner correct,active_agent,True,On,,3sg,sg,m,present,True,False,False,U,script,Katastrofa! On hádže svoj kameň do jazera! Je navždy preč!,disaster_catastrophe|throw_toss_chuck|rock_stone_pebble|stone_rock|leave_go|travel_go,
35535,sk,1923,stone,A2,"There is, are","Maličký kamienok, jasné: v jeho rukách je jeden obrovský kameň.","A tiny pebble, obviously: there is one huge stone in his hands.","A tiny pebble, obviously: there is one huge stone in his hands.",,is,,exact,existential copula correct,active_agent,True,jeden obrovský kameň,,3sg,sg,m,present,False,False,False,U,script,"Maličký kamienok, jasné: v jeho rukách je jeden obrovský kameň.",small_little_tiny|rock_stone_pebble|huge_gigantic|rock_stone_pebble|stone_rock|give_hand,
36055,sk,2083,tram,A1,Prepositions of place/time,Jeho električka prichádza každé ráno o 8:15.,His tram comes at 8:15 every morning.,His tram comes at 8:15 every morning.,,at,,exact,time preposition correct,active_agent,True,Jeho električka,,3sg,sg,f,present,False,False,False,U,model,Jeho električka prichádza každé ráno o 8:15.,arrive_come,
36057,sk,2083,tram,A2,Present Continuous or Simple,"Brácho, on zvyčajne jazdí električkou, ale dnes kráča rýchlo pešo, v pohode.","Bro, he usually takes the tram but today he is walking fast, lowkey.","Bro, he usually takes the tram but today he is walking fast, lowkey.",,is walking,,exact,contrasting continuous correct,active_agent,True,on,,3sg,sg,m,present,False,False,False,U,script,"Brácho, on zvyčajne jazdí električkou, ale dnes kráča rýchlo pešo, v pohode.",dude_mate_bro|ordinary_normal_usual|usually_normally|carry_bring|drive_take|hike_walk|walk_stroll|fast_quickly|quick_fast,
40474,sk,3264,laugh,B1,"Used to, Would","On mával tichý smiech, predtým než začal cestovať.",He used to have a quiet laugh before he started travelling.,He used to have a quiet laugh before he started travelling.,,used to,,exact,habitual past marker correct,active_agent,True,On,,3sg,sg,m,past,False,False,False,U,script,"On mával tichý smiech, predtým než začal cestovať.",calm_peaceful_quiet|peace_quiet|quiet_silent|laugh_giggle|in_front_of_before|begin_commence|beginning_start|set_up_start|start_begin|travel_go,
41665,sk,3375,platform,B2,Advanced linkers,Napriek svojmu ťažkému kufru sa rozbehla po nástupišti. Absolútne nezastaviteľná!,"Despite her heavy suitcase, she raced down the platform. Absolutely unstoppable!","Despite her heavy suitcase, she raced down the platform. Absolutely unstoppable!",,Despite,,exact,concessive linker correct,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,Napriek svojmu ťažkému kufru sa ona rozbehla po nástupišti. Absolútne nezastaviteľná!,despite_in_spite_of|thick_heavy|suitcase_case|competition_contest|run_sprint|rush_dash|total_complete_absolute|totally_absolutely,
39963,sk,480,headset,B1,Present Perfect Simple or Continuos,"Úprimne, ty si nasadila a zložila tú náhlavnú súpravu dnes desaťkrát, a stále vyzerá ikonicky.","Not gonna lie, you have put that headset on and off ten times today, and it still looks iconic.","Not gonna lie, you have put that headset on and off ten times today, and it still looks iconic.",,have put,,exact,present perfect verb correct,active_agent,True,ty,,2sg,sg,f,past,False,False,False,U,script,"Úprimne, ty si nasadila a zložila tú náhlavnú súpravu dnes desaťkrát, a stále vyzerá ikonicky.",lie_down|pack_put|put_place_set|stick_put|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless|look_glance_peek|look_seem_appear|look_style,
30427,sk,2331,conversation,A1,Cardinal numbers,Začínaš tu štyri rozhovory. Číslo štyri je môj obľúbený. Elegantné.,You start four conversations here. Number four is my favourite. Smooth.,You start four conversations here. Number four is my favourite. Smooth.,,four,,exact,cardinal number correct,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,model,Ty začínaš tu štyri rozhovory. Číslo štyri je môj obľúbený. Elegantné.,begin_commence|beginning_start|set_up_start|start_begin|number_figure|favourite|smooth_even,
30430,sk,2331,conversation,A2,Present Continuous,"Práve teraz v tom rozhovore všetci kričia, bro. Divoký vibe.","Everyone is shouting in that conversation right now, bruh. Wild vibes.","Everyone is shouting in that conversation right now, bruh. Wild vibes.",,is shouting,,exact,continuous form correct,active_agent,True,všetci,,3pl,pl,m,present,False,True,False,U,model,"Práve teraz v tom rozhovore všetci kričia, bro. Divoký vibe.",everyone|shout_call_out|shout_yell|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment,
41556,sk,653,pier,B1,Past Perfect Simple,"Brácho, kým sa vynoril, jeho kámoši už skočili z móla tiež, vážne.","Bro, by the time he came up, his friends had jumped off the pier too, no cap.","Bro, by the time he came up, his friends had jumped off the pier too, no cap.",,had jumped,,exact,past perfect verb correct,active_agent,True,jeho kámoši,,3pl,pl,m,past,False,False,False,U,script,"Brácho, kým sa vynoril, jeho kámoši už skočili z móla tiež, vážne.",dude_mate_bro|appear_show_up|arrive_come|come_up_rise|friend_buddy|friend_mate|bounce_jump|jump_leap|hat_cap,
30285,sk,2325,compare,A1,Singular and plural,"Porovnaj týchto troch ľudí! Jeden spí na zemi, úplná nočná mora!","Compare these three people! One sleeps on the floor, a total nightmare!","Compare these three people! One sleeps on the floor, a total nightmare!",,people,,exact,irregular plural correct,active_prodrop,False,,,2sg,sg,,present,False,False,False,U,model,"Porovnaj týchto troch ľudí! Jeden spí na zemi, úplná nočná mora!",people_folk|sleep_nap_doze|floor_ground|total_complete_absolute,
30295,sk,2325,compare,A2,Present Continuous or Simple,"Každý týždeň porovnáva byty, ale dnes večer porovnáva spálne.","Every week she compares flats, but this evening she is comparing bedrooms.","Every week she compares flats, but this evening she is comparing bedrooms.",,is comparing,,exact,contrasting continuous correct,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"Každý týždeň ona porovnáva byty, ale dnes večer porovnáva spálne.",flat_apartment|smooth_even|tonight_this_evening,
33728,sk,2561,light,A1,TO BE,Kufre nie sú ľahké a padajú na muža.,"The suitcases are not light, and they fall on the man.","The suitcases are not light, and they fall on the man.",,are,,exact,copula form correct,active_agent,True,Kufre,,3pl,pl,m,present,False,False,False,U,script,Kufre nie sú ľahké a padajú na muža.,suitcase_case|light_bright|light_lighting|collapse_give_way|decrease_fall|fall_drop|dude_mate_bro|man_guy,
13609,sk,1175,coffee,A1,TO BE,Káva je veľmi tmavá a veľmi silná.,The coffee is very dark and very strong.,The coffee is very dark and very strong.,,is,,exact,copula form correct,active_agent,True,Káva,,3sg,sg,f,present,False,False,False,U,script,Káva je veľmi tmavá a veľmi silná.,dark_dim|strong_powerful,
13627,sk,1175,coffee,A2,Countable and uncountable,V kanvičke už nezostalo veľa kávy,There is not much coffee left in the moka pot.,There is not much coffee left in the moka pot.,,coffee,,exact,uncountable noun correct,impersonal,False,,,3sg,sg,n,past,True,False,False,U,script,V kanvičke už nezostalo veľa kávy,forget_leave|go_away|leave_depart|leave_go|set_off_out|pan_pot,
14741,sk,1262,dust,A1,"A, AN, THE",Zdvíha z podlahy jeden starý kufor.,He lifts an old suitcase from the floor.,He lifts an old suitcase from the floor.,,an,,exact,indefinite article correct,active_prodrop,False,,,3sg,sg,,present,True,False,False,R,model,On zdvíha z podlahy jeden starý kufor.,eyes_raise|lift_elevator|pick_up_lift|old_ancient|old_elderly|suitcase_case|floor_ground,
14758,sk,1262,dust,A2,"Must, Have to...",Na tejto zaprášenej povale musíš nosiť masku.,You must wear a mask in this dusty attic.,You must wear a mask in this dusty attic.,,must,,exact,obligation modal correct,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Na tejto zaprášenej povale ty musíš nosiť masku.,wear_put_on|dusty_covered_in_dust,
32605,sk,2210,awake,A2,Adjective comparison,Kohút je dnes ráno čulejší než chlapec.,The cockerel is more awake than the boy this morning.,The cockerel is more awake than the boy this morning.,,more awake,,exact,analytic comparative correct,active_agent,True,Kohút,,3sg,sg,m,present,False,False,False,U,script,Kohút je dnes ráno čulejší než chlapec.,,
26389,sk,963,wheelchair,A1,Singular and plural,Jedna oranžová lopta a dva rýchle vozíky.,One orange ball and two fast wheelchairs.,One orange ball and two fast wheelchairs.,,wheelchairs,,adjusted,dropped trailing full stop,impersonal,False,,,3pl,pl,,present,False,False,True,U,model,Jedna oranžová lopta a dva rýchle vozíky.,orange_ginger_cat|fast_quickly|quick_fast,
26401,sk,963,wheelchair,A2,Future BE GOING TO,Pozri na jeho ruky! O sekundu vystrelí loptu.,Look at his arms! He is going to shoot the ball.,Look at his arms! He is going to shoot the ball.,,is going to,,exact,going-to marker correct,active_prodrop,False,,,3sg,sg,,future,False,True,False,R,model,Pozri na jeho ruky! O sekundu on vystrelí loptu.,look_at_watch|look_glance_peek|look_seem_appear|look_style|leave_go|travel_go|film_shoot,
33304,sk,1433,hide,A2,Present Continuous or Simple,"Muž zvyčajne pracuje pri svojom stole, ale on sa teraz skrýva pod ním.","The man usually works at his desk, but now he is hiding under it.","The man usually works at his desk, but now he is hiding under it.",,is hiding,,exact,contrasting continuous correct,active_agent,True,Muž,,3sg,sg,m,present,False,False,False,U,script,"Muž zvyčajne pracuje pri svojom stole, ale on sa teraz skrýva pod ním.",dude_mate_bro|man_guy|ordinary_normal_usual|usually_normally|work_function|now_right_now|hide_conceal,
35629,sk,1946,suitcase,A1,"A, AN, THE","Ona má kufor! Ó nie, kufor je úplne prázdny!","She has a suitcase! Oh no, the suitcase is completely empty!","She has a suitcase! Oh no, the suitcase is completely empty!",,the,,exact,definite article correct,active_agent,True,kufor,,3sg,sg,m,present,False,False,False,U,script,"Ona má kufor! Ó nie, kufor je úplne prázdny!",suitcase_case|suitcase_case|completely_totally|fill_in_complete|finish_complete|total_complete_absolute|empty_clear|empty_deserted|empty_vacant|tip_empty,empty_correct_answer
35634,sk,1946,suitcase,A2,"There is, are",Vedľa ženy je kufor.,There is a suitcase next to the woman.,There is a suitcase next to the woman.,,is,,exact,existential copula correct,active_agent,True,kufor,,3sg,sg,m,present,False,False,False,U,script,Vedľa ženy je kufor.,suitcase_case|near_beside|next_following|then_after_that|woman_lady,
36596,sk,2911,agreement,B1,0 Conditional,"Keď si obe strany podajú ruky na dohode, tá ich zaväzuje dodržať svoje sľuby.","If both sides shake hands on an agreement, it requires them to keep their promises.","If both sides shake hands on an agreement, it requires them to keep their promises.",,requires,,exact,main clause verb correct,active_agent,True,tá,obe strany,3sg,sg,f,present,False,True,False,U,model,"Keď si obe strany podajú ruky na dohode, tá ich zaväzuje dodržať svoje sľuby.",edge_side|team_side_squad|shake_tremble_shiver|wobble_shake|give_hand|treaty_agreement|need_require|hold_stay_still|keep_continue|keep_hold|keep_store|promise_swear,
39238,sk,3152,filming,B1,Present Perfect Continuous,Natáčanie scény s plačom prebieha už tri hodiny.,The filming of the crying scene has been going on for three hours now.,The filming of the crying scene has been going on for three hours now.,,has been going on,,exact,perfect continuous phrase correct,active_agent,True,Natáčanie scény s plačom,,3sg,sg,n,present,False,True,False,U,model,Natáčanie scény s plačom prebieha už tri hodiny.,film_movie|film_shoot|record_film|cry_weep_sob|continue_go_on|go_on_happen|keep_continue|leave_go|travel_go|now_right_now,
41250,sk,3337,newborn,B2,Inversion basic,Nikdy predtým nebolo toľko ľudí okolo jedného novonarodeného bábätka.,Never before had there been so many people around one newborn baby.,Never before had there been so many people around one newborn baby.,,had there been,,exact,inverted auxiliary span correct,impersonal,False,,,3sg,sg,n,past,False,False,False,U,script,Nikdy predtým nebolo toľko ľudí okolo jedného novonarodeného bábätka.,in_front_of_before|people_folk|around_about|child_kid_baby,
